country,search_keyword,title,company,location,salary_min,salary_max,contract_type,created,description,url,skill_python,skill_sql,skill_power_bi,skill_excel,skill_tableau,skill_spark,skill_airflow,skill_snowflake,skill_aws,skill_azure,skill_r,skill_sas
gb,data analyst,Data Analyst Engineer - Sustainability,Eakin Healthcare,"Newtownards, Ards",50000.0,50000.0,,2026-06-24 20:22:50+00:00,"job title: data analyst engineer - sustainability at eakin healthcare, we put patients at the heart of everything we do. we are a family-owned global medical device company with a proud heritage of innovation and care. we deliver innovative solutions across ostomy, respiratory, and surgical therapies, along with our respond home delivery service. founded over 50 years ago, we now have a team of over 700 dedicated people across three uk manufacturing sites, 12 international sales and distributio…",https://www.adzuna.co.uk/jobs/land/ad/5775137653?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=3203B4BEAC559FCEA64F5769B8DA3AE8315AB60F,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,HR Data Analyst,Liberty Recruitment Group,"Winchester, Hampshire",40000.0,40000.0,permanent,2026-06-30 11:02:42+00:00,"liberty recruitment group are proud to be working with a fantastic organisation in the search for an experienced hr data analyst! our client is a forward-thinking organisation committed to using data and technology to drive informed decision-making and support its people strategy. they are seeking a highly analytical and detail-oriented individual to take ownership of hr systems, reporting, and workforce insights, helping to shape a more data-driven approach across the organisation. this is a n…",https://www.adzuna.co.uk/jobs/land/ad/5782016159?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=A293ECF0C84DF91ABC1A1B07D5BC828EA8C34DAA,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Senior Data Analyst,Agility,"Manchester, Greater Manchester",45000.0,60000.0,permanent,2026-06-18 13:19:36+00:00,"i'm partnered with a disruptive organisation who are seeking a senior data analyst to drive pricing strategy, revenue growth, and profitability through data-driven insights. working closely with the ceo, you will analyse pricing performance, develop pricing models, and provide recommendations that support strategic decision-making. this role is ideal for an experienced analyst with strong excel, sql, and python skills and a passion for commercial problem-solving. key responsibilities analyse pr…",https://www.adzuna.co.uk/jobs/details/5768062822?utm_medium=api&utm_source=6c368b7e,True,True,False,True,False,False,False,False,False,False,False,False
gb,data analyst,Automation Data Analyst (Finance),FDM Group,"Cheshire, North West England",54668.99,54668.99,contract,2026-06-18 17:22:46+00:00,"about the role fdm is a global business and technology consultancy seeking an automation data analyst (finance) to join a project within the financial services sector. this is initially a 6 month contract with strong potential for extension and will be a hybrid role based in cheshire. this opportunity is suited to an experienced automation analyst looking to drive process efficiency and control improvements across finance. the role focuses on identifying automation opportunities, rapidly protot…",https://www.adzuna.co.uk/jobs/details/5768230181?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Junior Business Systems & Data Analyst,Connected Health,"Belfast, Northern Ireland",35000.0,35000.0,,2026-06-29 20:25:25+00:00,"about connected health connected health is one of the leading providers of domiciliary care across northern ireland and the republic of ireland. through innovation, technology and exceptional people we support thousands of individuals to remain independent within their own homes. as we continue our digital transformation journey, we are seeking an ambitious and enthusiastic junior business systems & data analyst to join our growing technology team. this is an exciting opportunity for someone lo…",https://www.adzuna.co.uk/jobs/land/ad/5781331096?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=AB117AB870A8F0CA41C09FEF6CB04A51A5C8E179,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst (python),eFinancialCareers Sourcing Services,"London, UK",45417.38,45417.38,,2026-06-25 13:40:33+00:00,"about the client our client is a commodities-focused hedge fund based in central london, managing approximately $300 million in assets. the firm operates at the intersection of markets, data, and technology, combining rigorous analysis, strong technical capabilities, and a continuous focus on improvement. the team consists of six professionals, creating a highly collaborative environment where each individual contributes directly to the success of the business. as a small and growing organisati…",https://www.adzuna.co.uk/jobs/land/ad/5776241781?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=27652015D538D04DD886C7964295BB0A56D9F1E8,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Senior HR Data Analyst,Rullion Limited,"Nottingham, Nottinghamshire",0.0,117000.0,contract,2026-06-11 11:35:26+00:00,"hr senior data analyst 4/5 month contract full-time inside ir35 hybrid - once a week initially / dropping to twice monthly office address: trinity house, 2 burton street, nottingham, ng1 4bx we're on the hunt for a senior hr data analyst to join a progressive hr data team of a fast-paced energy client. in this role, you'll dive into a broad spectrum of hr data - from reward analytics and internal performance kpis to statutory reporting, operational insights, and project-based hr data initiative…",https://www.adzuna.co.uk/jobs/land/ad/5759831106?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=64570A64222FF10BC2ACBAB9D2DFD177231EA625,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Edinburgh, Scotland",65000.0,65000.0,permanent,2026-06-21 11:56:44+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5771673295?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=C03DE4F68FED3AAD86E2A8C4229BA974569F6BBE,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Landfill Gas Compliance Data Analyst,FCC Environment,UK,40000.0,40000.0,permanent,2026-06-30 19:02:46+00:00,"are you looking for the right role for you? then look no further landfill gas compliance data analyst salary £32,454 - £40,568 (cas or car allowance) hours 37.5 hours per week location hybrid, with travel to fcc landfill sites as required as a landfill gas compliance data analyst at fcc environment, you will play a key role in supporting landfill gas compliance across our portfolio of landfill sites. reporting to the lead environmental compliance data manager, you will provide technical guidanc…",https://www.adzuna.co.uk/jobs/land/ad/5782304911?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=BBBFD9DBCD694EADC11E34B678D1EDF64423D578,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst – Public Health,AWD online,"Wokingham, Berkshire",36363.0,39862.0,permanent,2026-06-10 15:39:17+00:00,"data analyst – public health join a proactive public health team as a data analyst, using data analysis, power bi, sql, excel and population health insight to improve outcomes and reduce health inequalities. if you’ve also worked in the following roles, we’d also like to hear from you: public health analyst, reporting analyst, insight analyst, population health analyst, health intelligence analyst, power bi analyst, performance analyst this job is officially known within the organisation as a p…",https://www.adzuna.co.uk/jobs/details/5758567438?utm_medium=api&utm_source=6c368b7e,False,True,True,True,False,False,False,False,False,False,False,False
gb,data analyst,Apprentice Data Analyst,Polaris Community,"Stoke Prior, Bromsgrove",19354.05,19354.05,contract,2026-06-27 03:54:50+00:00,"polaris role: apprentice data analyst location: bromsgrove full time - 35 hours per week salary: £14,600.04 per annum contract: 18-month fixed term benefits 30 days' annual leave, rising to 35 days with length of service bank holidays company pension life assurance employee discount scheme free on-site parking about us polaris community is one of the uk's largest children's services providers and the very first provider of independent fostering in the uk. delivering fostering, residential care,…",https://www.adzuna.co.uk/jobs/land/ad/5778572075?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=76AF9992AAB29131E54493C88C73420A222B4034,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst - Lorien Impellam,Lorien Impellam,"London, UK",55918.27,55918.27,,2026-06-24 19:38:05+00:00,"data analyst (customer borrowing) hybrid working - local site - 2 days a week on site. financial services lorien's leading banking client is looking for a data analyst to join them. this role will primarily focus on supporting the team to deliver analytics insights for the customer borrowing business, the ideal candidate is experienced in snowflake, gitlab with strong sql skills, and analytical skills to deliver high-quality analytical insight to customer borrowing business with focus on credit…",https://www.adzuna.co.uk/jobs/land/ad/5775085811?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=8224BBC0F15B3AC20560D89433D6AB8E66A6DEB4,False,True,False,False,False,False,False,True,False,False,False,False
gb,data analyst,Data Analyst - Morgan McKinley,Morgan McKinley,"Manchester, Greater Manchester",78825.96,78825.96,contract,2026-06-10 13:12:27+00:00,"data analyst location: manchester (hybrid: 1 day per week onsite, typically wednesdays) duration: august 2026 - april 2027 (maternity cover) rate: £540/day / £72/hour (inside ir35 / paid via an umbrella company) about the business we are a global leader in the travel technology sector, dedicated to making it easier for millions of customers to experience the world. this role sits within our trips & ground transportation business unit, a high-velocity, tech-first division focused on creating a s…",https://www.adzuna.co.uk/jobs/land/ad/5758430612?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=CC4D926941C33F392F1F245BFDA3998202E277C1,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Sheffield, South Yorkshire",65000.0,65000.0,permanent,2026-06-11 11:34:33+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5759827359?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=D433CABAA7B39E3BE31DE2920EECDE275027D624,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Cardiff County, Wales",65000.0,65000.0,permanent,2026-06-11 11:34:33+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5759827355?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=7FEFA5F1742914CA7FA0962547A0475DB7CA9677,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Bristol, South West England",65000.0,65000.0,permanent,2026-06-11 11:34:33+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5759827356?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=742C937D1144BC80E332BA29AA87CFEC4CE88E40,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Performance Data Analyst,SURREY COUNTY COUNCIL,"Artington, Guildford",0.0,42958.0,permanent,2026-06-20 11:04:10+00:00,"the starting salary for this role is £42,958 per annum, based on a 36-hour working week. this role is a fixed term contract / secondment opportunity until 31st march 2027. we have an exciting opportunity for a performance data analyst to join our performance and analytics team within adults, wellbeing, and health partnerships (awhp). this role will be hybrid which means a blend of working from home, surrey offices and predominantly from a warehouse located between guildford and woking. this rol…",https://www.adzuna.co.uk/jobs/details/5770518356?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst - Investment Management,Leverton Search,"London, UK",53447.62,53447.62,,2026-06-23 17:38:33+00:00,"a specialist investment management firm is looking for a data analyst to join its london-based team. managing approximately $4bn in assets, the firm offers a unique opportunity to gain exposure across investments, client relations, and operations within a highly collaborative environment. working directly with the head of data analytics, you will support the business through data analysis, reporting, data quality management, and the development of internal tools and processes. you will also con…",https://www.adzuna.co.uk/jobs/land/ad/5773767114?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=E0801ACCB04E4E71BDEC6A459F5716796FB81FF4,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Quality Analyst,Expleo Group,"Lighthorne Heath, Leamington Spa",37916.56,37916.56,contract,2026-06-30 16:15:46+00:00,"expleo is currently recruiting an experienced data quality analyst to support one of our major automotive customers based in gaydon . this is a contract opportunity suited to a senior cad professional with strong technical capability and the confidence to work independently on complex engineering projects. the role as a data quality analyst, you will play a key role in the creation, modification, and validation of engineering designs using cad/cam/cae tools. you will collaborate closely with en…",https://www.adzuna.co.uk/jobs/land/ad/5782251779?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=EF6616FB819C91F8BF981338A6CBE74147CB2549,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Finance Data Analyst,ATG ENTERTAINMENT,"Theatreland, Central London",35000.0,40000.0,permanent,2026-06-25 05:44:15+00:00,"finance data analyst when registering to this job board you will be redirected to the online application form. please ensure that this is completed in full in order that your application can be reviewed. finance data analyst, commercial finance atg entertainment is an exciting, fast-paced company at the heart of live entertainment, and we are looking for a finance data analyst who shares our passion for innovation and continuous improvement. we are seeking a technically capable and analytically…",https://www.adzuna.co.uk/jobs/details/5775747636?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Liverpool, Merseyside",65000.0,65000.0,permanent,2026-06-10 03:26:18+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5757945549?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=59B58E589A6CE9EC4F789B1BCBAC33F615F7B7A7,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Leeds, West Yorkshire",65000.0,65000.0,permanent,2026-06-09 23:16:06+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5757747414?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=C0FAA73749D85DC5000D1BF576D5FB0A35A8E652,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Glasgow, Scotland",65000.0,65000.0,permanent,2026-06-26 18:59:33+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5777969625?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=9464D5A91BE85E8199BC486819291D97FEE54DAC,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Birmingham, West Midlands",65000.0,65000.0,permanent,2026-06-10 03:26:19+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5757945566?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=13A3273B76CFDC95D2742D1CED0099E5249ABCF4,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Manchester, Greater Manchester",65000.0,65000.0,permanent,2026-06-10 03:26:19+00:00,"data analyst placement programme no experience needed from £30,000 to £65,000 per annum trainee data analyst £30,000£65,000 job programme this is a self-funded programme that leads to employment, fees apply. job guarantee complete the programme and get a job, or get your course fees back. location: uk wide (remote opportunities available) looking to start a career in data analysis? we are offering a structured pathway into data analysis, designed to help you enter the industry with no prior exp…",https://www.adzuna.co.uk/jobs/land/ad/5757945569?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=4A78D0361EB7C19E6E0BE8497787ECFF284F96B5,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Project Data Analyst,The Niche Partnership,"Fareham, Hampshire",78000.0,104000.0,permanent,2026-06-24 17:40:41+00:00,"ready to take on a project that will actually challenge your skills and keep you interested? this is a rare opportunity for a data migration specialist to play a pivotal role in a major system overhaul for a leading organisation in thier sector. you’ll be the person who makes sense of chaos—consolidating data from multiple systems into one, streamlined salesforce platform. if you thrive on variety, want to work with a professional team that values quick decision-making, and enjoy the freedom of…",https://www.adzuna.co.uk/jobs/land/ad/5775015544?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=D569B62CCEACF5AC2846FB2FA655099AF060146A,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data & Analytics Analyst,CME Technology Support Services Ltd,"Belfast, Northern Ireland",54486.56,54486.56,,2026-06-15 09:03:31+00:00,"data & analytics systems & operations analyst focus: the acceleration of product and policy launch and the resultant expansion of system dependence in order to deliver scalability, requires a dynamic and process-driven owner to own and optimise the system behaviours necessary to enable customers to license for data. one new product alone can require 100 license and fee codes, a new license workflow, billing readiness, and diligent uat testng to support product launch. the data & analytics syste…",https://www.adzuna.co.uk/jobs/land/ad/5764156345?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=224E83E44F4DB81DEC3182DE3F1FBDCA2FBC4B45,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Data / Reporting Analyst,Positive Employment,"Shropshire, West Midlands",58240.0,60756.0,permanent,2026-06-10 15:37:14+00:00,"our client is a large local government organisation and looking for an experienced data / reporting analyst to join their team this is initially a 3 month contract which may be extended for the right applicant you will provide data and intelligence to support the improvement, transformation and reform programmes of work for adult services, specifically the adult front door transformation programme. participate in meetings with managers and senior managers offering expert guidance. • support the…",https://www.adzuna.co.uk/jobs/details/5758567007?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Work from Home Data Analyst,OneForma,"Wapping, East London",22880.0,22880.0,,2026-06-23 09:38:22+00:00,"highlight: this is a remote role for english speakers located only in united kingdom . description: during this data analyst project, participants will evaluate the quality of queries made by internet users while navigating through different map applications. the entries to evaluate will be of varied nature, from user intent to authentication of data accuracy. purpose: you will review search queries in map applications ( such as “fish and chips near me” or “ train station” ) and evaluate whethe…",https://www.adzuna.co.uk/jobs/land/ad/5773340349?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=8C9F1CAEC850F201396105DA709063DA7A95A542,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Financial Crime Data Analyst - Quilter,Quilter,"Southampton, Hampshire",34003.59,34003.59,contract,2026-06-20 12:41:33+00:00,"fixed term contract duration - 2 months about the business quilter plc is a leading wealth management business, helping to enable brighter financial futures for every generation. quilter oversees £141.2 billion in customer investments (as of december 2025). it has an adviser and customer offering spanning financial advice, investment platforms, multi-asset investment solutions, and discretionary fund management. the business is comprised of two segments: affluent and high net worth. affluent en…",https://www.adzuna.co.uk/jobs/land/ad/5770624537?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=2CF3F201E1F47BB730C9C71F2FE4A2E321CEC784,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Exposure / Quantitative Data Analyst,Insight Select Ltd,"London, UK",80000.0,90000.0,permanent,2026-06-24 21:44:22+00:00,"exposure data analyst / quantitative exposure analyst london | £80,000 - £90,000  benefits are you a data-driven insurance professional with strong python and sql skills looking to work at the forefront of exposure analytics, catastrophe risk, and process automation? i'm working with a highly regarded london market insurer seeking an experienced exposure data analyst / quantitative exposure analyst to join a growing exposure management function. this is an excellent opportunity to combine techn…",https://www.adzuna.co.uk/jobs/land/ad/5775183868?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=1230E13EAE26A36309FF6B9B53B733C76A6FD4D7,True,True,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Service Charge Data Analyst,hireful.,"Camberley, Surrey",33000.0,35000.0,permanent,2026-06-22 16:10:31+00:00,"are you a naturally curious data professional or housing specialist who loves to get out from behind the desk? how about this role with a leading national housing association, as a specialist working in the service charge team. this isn't your typical, static finance role. if you want a position that blends sharp data analysis with real-world, hands-on property visits , this unique opportunity offers the variety you’ve been looking for. as a service charge analyst, you won’t just crunch numbers…",https://www.adzuna.co.uk/jobs/land/ad/5772618145?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=79D27B6E34DC120F3E05842DD74E94A2CFE1F47F,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Service Charge Data Analyst,hireful.,"Peterborough, Eastern England",33000.0,35000.0,permanent,2026-06-22 16:10:39+00:00,"are you a naturally curious data professional or housing specialist who loves to get out from behind the desk? how about this role with a leading national housing association, as a specialist working in the service charge team. this isn't your typical, static finance role. if you want a position that blends sharp data analysis with real-world, hands-on property visits , this unique opportunity offers the variety you’ve been looking for. as a service charge analyst, you won’t just crunch numbers…",https://www.adzuna.co.uk/jobs/land/ad/5772618261?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=BF5C72279E88DA3FED560958B212C47857FA3DC3,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Finance & Data Analyst,Sharp Consultancy,"Sheffield, South Yorkshire",33000.0,36000.0,permanent,2026-06-17 17:01:54+00:00,"sharp consultancy are delighted to be partnering with a large, market-leading manufacturing business in sheffield in their search for a finance & data analyst. this is an excellent opportunity for either a recent graduate looking to launch their career or an individual with experience in finance, reporting, analytics, or business intelligence who is looking to further develop their skills within a large and well-established organisation. as part of a growing team, you'll play a key role in supp…",https://www.adzuna.co.uk/jobs/land/ad/5766912150?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=AB8853BFC84615176AADC68C469EA9ACB43B8DD1,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Junior Insurance Data Analyst,Neon Talent Solutions,"Bristol, South West England",27000.0,27000.0,permanent,2026-06-26 17:52:26+00:00,"neon talent solutions is proud to support an international insurer to recruit a junior insurance data analyst (junior bdx analyst), to join their european headquarters based in bristol (bs1) on a full time, permanent basis, with hybrid working options (maximum 2 working from home days available) this is a fantastic opportunity to strengthen your analytical, reporting and data management skills while gaining valuable experience within the insurance industry. what’s available to you salary: £27,0…",https://www.adzuna.co.uk/jobs/land/ad/5777943223?se=dGGiOa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=B288EDA78E2E950F21698B2845E22D2680767CA9,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Retail Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",60000.0,65000.0,permanent,2026-06-09 21:40:13+00:00,"retail data analyst london | £65,000 | hybrid working with three days per week in the office this is a high impact retail data analyst role within a fast growing, data driven organisation where insight directly shapes pricing decisions, performance optimisation, and client outcomes. you will have genuine ownership, strong visibility, and the opportunity to influence how data is used across the business. the company they are a technology led b2b organisation operating at scale, with a strong foc…",https://www.adzuna.co.uk/jobs/land/ad/5757522568?se=PN_RPK908RG7qsG4PpJjZQ&utm_medium=api&utm_source=6c368b7e&v=24500F504BDFBD173E6EBFE4ECC25BBFDCC46670,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Financial Data Analyst,Fitz Partners,"London, UK",53069.54,53069.54,permanent,2026-06-04 22:19:55+00:00,"fitz partners is a fund research company specialising in detailed analysis into fund fee data, currently looking for a data analyst to join our production team. we are a small, yet fast growing company supporting the global asset management industry in their fiduciary needs, with particular focus in the uk and european markets. we are looking for a bright graduate with strong numeracy skills, a genuine interest in the financial sector or desire for a career in the world of finance to join our y…",https://www.adzuna.co.uk/jobs/land/ad/5752429765?se=PN_RPK908RG7qsG4PpJjZQ&utm_medium=api&utm_source=6c368b7e&v=F06317EAF73EC8A761FA584BBD54FE092DD512AF,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Billing Data Analyst,Think Accountancy and Finance,"Hemel Hempstead, Hertfordshire",28000.0,35000.0,permanent,2026-06-08 19:24:10+00:00,"think accountancy & finance are partnering with a highly respected business based in hemel hempstead, to find a billing data analyst. this role would suit a highly analytical individual who loves getting into the detail, investigating complex billing issues, and working with large datasets. you'll be involved in managing sophisticated revenue streams and billing structures, making strong excel skills and a methodical approach essential. beyond the role itself, the culture here is exceptional. y…",https://www.adzuna.co.uk/jobs/land/ad/5756445716?se=PN_RPK908RG7qsG4PpJjZQ&utm_medium=api&utm_source=6c368b7e&v=D6A3F75656D9895B1B12E98A5E28DAAB5875B152,False,False,False,True,False,False,False,False,False,False,False,False
gb,data analyst,Junior Data Analyst,IO Sphere,"Oxfordshire, South East England",25000.0,35000.0,permanent,2026-06-13 00:07:09+00:00,"a smarter way to get hired as a data professional. most entry-level data jobs want experience you can't get without a job. we've built a different route in. io-sphere works with employer partners to hire data analysts—but instead of filtering cvs, we select candidates through a 10-week fully-funded training programme where you prove what you can do with real data. our partners then hire the best directly from the cohort the whole thing is funded by enterprise oxford. free for you. no fees for e…",https://www.adzuna.co.uk/jobs/land/ad/5761859941?se=PN_RPK908RG7qsG4PpJjZQ&utm_medium=api&utm_source=6c368b7e&v=F3E66299D2CC6E544E9FE1438EB76C93436F1F95,False,False,False,False,False,False,False,False,False,False,False,False
gb,data analyst,Commercial Data Analyst,MSA Data Analytics Ltd,"Leeds, West Yorkshire",42000.0,53000.0,permanent,2026-06-12 19:53:13+00:00,"this role represents an excellent opportunity to join a data-led commercial function focused on delivering astute analysis and actionable insight to drive commercial and operational performance. working within a fast-paced environment, you will support key business decisions through forecasting, pricing analysis, customer and market insight, and performance reporting. partnering with commercial, finance and operational stakeholders, you will help identify opportunities to optimise revenue, impr…",https://www.adzuna.co.uk/jobs/land/ad/5761535795?se=PN_RPK908RG7qsG4PpJjZQ&utm_medium=api&utm_source=6c368b7e&v=D9586A7ACAAC5706D10C9166A710EFBB11EBF6BA,False,False,False,False,False,False,False,False,False,False,False,False
